,created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text,username,tweet_text,emojis,emoji_count,clean_text,word_count
38,2021-03-29 19:45:09,ShelteringGrace,"Sheltering Grace Ministry (SGM) offers a comprehensive housing program providing shelter, mentorship, resources, and guidance to homeless expectant mothers.","Marietta, GA",26966,2010-03-12 20:40:16,0,"[{'text': 'Healthtips', 'indices': [215, 226]}, {'text': 'Health', 'indices': [227, 234]}, {'text': 'pandemicfatigue', 'indices': [235, 251]}, {'text': 'shelteringgrace', 'indices': [252, 268]}]","After months of unfamiliar restrictions and guidelines, pandemic fatigue is affecting how some Americans protect their health. 
Health tips to navigate year 2 of the Pandemic. 
@PRNewswire https://t.co/PMfa2YQzib 
 #Healthtips #Health #pandemicfatigue #shelteringgrace https://t.co/iGcS6ifnA5",ShelteringGrace,"After months of unfamiliar restrictions and guidelines, pandemic fatigue is affecting how some Americans protect their health. Health tips to navigate year 2 of the Pandemic. @PRNewswire #Healthtips #Health #pandemicfatigue #shelteringgrace",,0,after months of unfamiliar restrictions and guidelines pandemic fatigue is affecting how some americans protect their health health tips to navigate year 2 of the pandemic prnewswire healthtips health pandemicfatigue shelteringgrace,31
39,2021-03-29 18:18:13,Kyle2uSuccess,Transform your life with #success 💯 Personal development focused on success for #Millennials via @Kyle2_U,,133170,2018-01-02 05:48:06,1,"[{'text': 'COVIDBlues', 'indices': [48, 59]}, {'text': 'speakingbusiness', 'indices': [81, 98]}]","Need some help overcoming the #COVIDBlues so you can move your #speakingbusiness forward?

Here is some inspiration &amp; words of encouragement from #professionalspeaker, @JCAdventures1, to help you do that: https://t.co/xfKJLUOz8R

#success #speakertraining #speakingadvice https://t.co/BZOLuWlLFu",Kyle2uSuccess,"Need some help overcoming the #COVIDBlues so you can move your #speakingbusiness forward? Here is some inspiration and words of encouragement from #professionalspeaker, @JCAdventures1, to help you do that: #success #speakertraining #speakingadvice",,0,need some help overcoming the covidblues so you can move your speakingbusiness forward here is some inspiration and words of encouragement from professionalspeaker jcadventures1 to help you do that success speakertraining speakingadvice,32
40,2021-03-29 18:13:28,danny47291,,"Greater Vancouver, British Columbia",9293,2011-12-25 01:58:01,0,"[{'text': 'covidfatigue', 'indices': [159, 172]}, {'text': 'covididiots', 'indices': [174, 186]}]",@unionwill @Enigmius1 @suestroud @Fraserhealth @jjhorgan This is just a few people I know how many more work places and people dong care anymore or never did. #covidfatigue. #covididiots are you working from home or work for a big employer than you don’t know real world. Work place won’t give you mask they don’t care about covid,danny47291,@unionwill @Enigmius1 @suestroud @Fraserhealth @jjhorgan This is just a few people I know how many more work places and people dong care anymore or never did. #covidfatigue. #covididiots are you working from home or work for a big employer than you dont know real world. Work place wont give you mask they dont care about covid,,0,unionwill enigmius1 suestroud fraserhealth jjhorgan this is just a few people i know how many more work places and people dong care anymore or never did covidfatigue covididiots are you working from home or work for a big employer than you dont know real world work place wont give you mask they dont care about covid,56
41,2021-03-29 18:04:16,hgracestewart,"Journalist, Poet, Author. I see good stories. The Ticket optioned to become a movie 🍿Strangely, Incredibly Good, 2021 Winner #TaleFlick #bookstofilm","Montreal, Canada",774,2009-01-09 21:13:33,1,[],"Hubby just brought home the drink Bubly and the three of us spent 15 minutes debating if it’s Boo-blee or Boo-blay like his name, so please everyone get vaccinated ASAP so we can all lead more exciting lives. #pandemicblues @MichaelBuble 😘 https://t.co/SO8y4BlIst",hgracestewart,"Hubby just brought home the drink Bubly and the three of us spent 15 minutes debating if its Boo-blee or Boo-blay like his name, so please everyone get vaccinated ASAP so we can all lead more exciting lives. #pandemicblues @MichaelBuble",😘,1,hubby just brought home the drink bubly and the three of us spent 15 minutes debating if its boo blee or boo blay like his name so please everyone get vaccinated asap so we can all lead more exciting lives pandemicblues michaelbuble,42
42,2021-03-29 17:32:08,chrislongview,"Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida, USA",262545,2016-11-21 05:24:53,2,[],"@chrislongview I'm telling you, it's like they've been coached by Disney's theme parks on this expectations management, and I'm not hating them for it. Right in the middle of this news of a new surge, announcing more improvements in the vaccine process can only help with #pandemicfatigue",chrislongview,"@chrislongview I'm telling you, it's like they've been coached by Disney's theme parks on this expectations management, and I'm not hating them for it. Right in the middle of this news of a new surge, announcing more improvements in the vaccine process can only help with #pandemicfatigue",,0,chrislongview i'm telling you it's like they've been coached by disney's theme parks on this expectations management and i'm not hating them for it right in the middle of this news of a new surge announcing more improvements in the vaccine process can only help with pandemicfatigue,47
43,2021-03-29 16:49:55,jonesn4me,,Denham Springs,12668,2011-05-15 23:00:29,0,"[{'text': 'secretkeeper', 'indices': [97, 110]}, {'text': 'myrideordie', 'indices': [111, 123]}, {'text': 'myfirstfirstlove', 'indices': [124, 141]}, {'text': 'myfirstborn', 'indices': [142, 154]}, {'text': 'mysuperstar', 'indices': [155, 167]}, {'text': 'lilredgirl', 'indices': [168, 179]}, {'text': 'covidblues', 'indices': [180, 191]}]",“A daughter is just a little girl who grows up to be your best friend.”Happy 17th birthday to my #secretkeeper #myrideordie #myfirstfirstlove #myfirstborn #mysuperstar #lilredgirl #covidblues https://t.co/WdVEN3opNA,jonesn4me,A daughter is just a little girl who grows up to be your best friend.Happy 17th birthday to my #secretkeeper #myrideordie #myfirstfirstlove #myfirstborn #mysuperstar #lilredgirl #covidblues,,0,a daughter is just a little girl who grows up to be your best friend.happy 17th birthday to my secretkeeper myrideordie myfirstfirstlove myfirstborn mysuperstar lilredgirl covidblues,26
44,2021-03-29 16:14:40,jrossean,BYU Fan. UVU Futból Supporter. Dad. Libertarian. Capitalist. Church of Jesus Christ of LDS.,"provo, ut",8218,2009-04-22 05:20:34,0,"[{'text': 'covidfatigue', 'indices': [41, 54]}]",This is never really going to end is it? #covidfatigue https://t.co/v80R9p8a7o,jrossean,This is never really going to end is it? #covidfatigue,,0,this is never really going to end is it covidfatigue,10
45,2021-03-29 16:14:15,NeilNeart,,Dingle,50,2013-10-30 12:41:28,0,"[{'text': 'testandtrace', 'indices': [92, 105]}, {'text': 'pandemicfatigue', 'indices': [127, 143]}, {'text': 'clairebyrnelive', 'indices': [147, 163]}, {'text': 'NPHET', 'indices': [233, 239]}]","@jondmpsy @rtenews Over a year ago WHO said ockdowns are to flatten the curve and to set up #testandtrace. Dr Tony H mentioned #pandemicfatigue on #clairebyrnelive last March. The narrative and logic applied by NPHET keeps changing. #NPHET's stated objectives are to save the HSE, not the country.",NeilNeart,"@jondmpsy @rtenews Over a year ago WHO said ockdowns are to flatten the curve and to set up #testandtrace. Dr Tony H mentioned #pandemicfatigue on #clairebyrnelive last March. The narrative and logic applied by NPHET keeps changing. #NPHET's stated objectives are to save the HSE, not the country.",,0,jondmpsy rtenews over a year ago who said ockdowns are to flatten the curve and to set up testandtrace dr tony h mentioned pandemicfatigue on clairebyrnelive last march the narrative and logic applied by nphet keeps changing nphet's stated objectives are to save the hse not the country,48
46,2021-03-29 15:21:50,TheMillenialTh1,Snowflake millenial therapist • 🏳️‍🌈 • 🤷🏾‍♀️,"London, England",163,2020-01-19 20:37:30,0,"[{'text': 'covidfatigue', 'indices': [93, 106]}, {'text': 'depression', 'indices': [107, 118]}, {'text': 'MentalHealthAwareness', 'indices': [119, 141]}]",Can we normalise mental health professionals struggling with mental illness thank you please #covidfatigue #depression #MentalHealthAwareness,TheMillenialTh1,Can we normalise mental health professionals struggling with mental illness thank you please #covidfatigue #depression #MentalHealthAwareness,,0,can we normalise mental health professionals struggling with mental illness thank you please covidfatigue depression mentalhealthawareness,16
47,2021-03-29 14:04:18,BHCETS,"Brighton & Hove City Council’s Communities, Equalities & Third Sector including the Safer Communities Team.",Brighton and Hove,7888,2010-06-16 14:16:23,1,"[{'text': 'brightonandhove', 'indices': [114, 130]}]","Download your activity pack now courtesy of The Hop 50+ Community team. https://t.co/cbh3EKjHTa
#brightonandhove #letsconnect #communitysupport #50plusandfabulous #loneliness #covidfatigue #isolationlife #isolationcreation #thingstodo #activities https://t.co/LUx1iD7y7A",BHCETS,Download your activity pack now courtesy of The Hop 50+ Community team. #brightonandhove #letsconnect #communitysupport #50plusandfabulous #loneliness #covidfatigue #isolationlife #isolationcreation #thingstodo #activities,+,1,download your activity pack now courtesy of the hop 50 community team brightonandhove letsconnect communitysupport 50plusandfabulous loneliness covidfatigue isolationlife isolationcreation thingstodo activities,22
48,2021-03-29 13:51:26,kat_tejas,no,"Panvel, India",222,2018-06-16 06:09:39,1,"[{'text': 'MaharashtraGovernment', 'indices': [16, 38]}, {'text': 'COVIDWAR', 'indices': [56, 65]}, {'text': 'Covidfatigue', 'indices': [110, 123]}]","#MaharashtraGovernment was handling the #COVIDWAR very well. But not any more, perhaps due 2  #Covidfatigue and an indisciplined populace. Covid help desks have shut leaving citizens clueless. Then &amp; Now: My take @AUThackeray @OfficeofUT @rajeshtope11 @sadanandsule @NMMCCommr https://t.co/7XRAPYArUx",kat_tejas,"#MaharashtraGovernment was handling the #COVIDWAR very well. But not any more, perhaps due 2 #Covidfatigue and an indisciplined populace. Covid help desks have shut leaving citizens clueless. Then and Now: My take @AUThackeray @OfficeofUT @rajeshtope11 @sadanandsule @NMMCCommr",,0,maharashtragovernment was handling the covidwar very well but not any more perhaps due 2 covidfatigue and an indisciplined populace covid help desks have shut leaving citizens clueless then and now my take authackeray officeofut rajeshtope11 sadanandsule nmmccommr,37
49,2021-03-29 12:10:13,yeayeaiknow,***Insert Witty Remark Here – thus causing people to think you are an amusing genius***,18°30'58N 73°51'34E,10863,2009-12-14 03:58:10,0,"[{'text': 'CovidBlues', 'indices': [58, 69]}]","Some day. Again. When the world isn't turned upside down.
#CovidBlues https://t.co/fS2kbCh6kr",yeayeaiknow,Some day. Again. When the world isn't turned upside down. #CovidBlues,,0,some day again when the world isn't turned upside down covidblues,11
50,2021-03-29 12:03:07,TashaBella2014,Writer; Former criminal defense attorney and educator; Liberal; Nature lover,USA,10171,2009-02-20 23:21:21,0,"[{'text': 'PandemicFatigue', 'indices': [34, 50]}]","When I hear people complain about #PandemicFatigue  and how they're tired of Covid restrictions and want to get back to restaurants and to see their grandchildren, I think of my enslaved ancestors. I think of how tired they must have been. Pisses me off.",TashaBella2014,"When I hear people complain about #PandemicFatigue and how they're tired of Covid restrictions and want to get back to restaurants and to see their grandchildren, I think of my enslaved ancestors. I think of how tired they must have been. Pisses me off.",,0,when i hear people complain about pandemicfatigue and how they're tired of covid restrictions and want to get back to restaurants and to see their grandchildren i think of my enslaved ancestors i think of how tired they must have been pisses me off,44
51,2021-03-29 11:45:06,BMLeadership,Leadership Mentor | Performance Coach | Keynote Speaker | Best Selling Author. https://t.co/bupO7c5QUt #LeadOn,"Hertfordshire, UK",10748,2011-06-15 10:43:23,0,"[{'text': 'covidfatigue', 'indices': [157, 170]}, {'text': 'lockdownlethargy', 'indices': [174, 191]}, {'text': 'pandemicfatigue', 'indices': [194, 210]}, {'text': 'Leadership', 'indices': [215, 226]}, {'text': 'remoteteams', 'indices': [227, 239]}]","Never before have I received so many requests for support around a single topic than the last 4 weeks. So, here you go, this is for all those suffering from #covidfatigue  , #lockdownlethargy , #pandemicfatigue ... #Leadership #remoteteams
https://t.co/Dl41TMhZdN https://t.co/ZWsN0rvM6C",BMLeadership,"Never before have I received so many requests for support around a single topic than the last 4 weeks. So, here you go, this is for all those suffering from #covidfatigue , #lockdownlethargy , #pandemicfatigue ... #Leadership #remoteteams",,0,never before have i received so many requests for support around a single topic than the last 4 weeks so here you go this is for all those suffering from covidfatigue lockdownlethargy pandemicfatigue leadership remoteteams,35
52,2021-03-29 04:30:36,r0n1dea888,,"San Francisco, Ca. ",1377,2012-07-01 04:18:19,0,"[{'text': 'pandemicfatigue', 'indices': [102, 118]}]","Staying positive in the unusual times...
Pandemic fatigue is real...
The pressure is unbelievable...

#pandemicfatigue https://t.co/Z2xIazOtiA",r0n1dea888,Staying positive in the unusual times... Pandemic fatigue is real... The pressure is unbelievable... #pandemicfatigue,,0,staying positive in the unusual times pandemic fatigue is real the pressure is unbelievable pandemicfatigue,15
53,2021-03-29 04:23:31,dannyasu2021,Human Communications major || ASU,"Buffalo, NY",70,2021-01-16 01:31:52,0,"[{'text': 'covidburnout', 'indices': [42, 55]}]",i thought i was gonna graduate and thrive #covidburnout https://t.co/w021mmytuz,dannyasu2021,i thought i was gonna graduate and thrive #covidburnout,,0,i thought i was gonna graduate and thrive covidburnout,9
