,created_at,username,acctdesc,location,total_tweets_created,account_creation_date,retweetcounts,hashtags,tweet_text,clean_text,word_count,emojis,emoji_count
47,2021-03-29 14:04:18,BHCETS,"Brighton & Hove City Council’s Communities, Equalities & Third Sector including the Safer Communities Team.",Brighton and Hove,7888,2010-06-16 14:16:23,1,"[{'text': 'brightonandhove', 'indices': [114, 130]}]","Download your activity pack now courtesy of The Hop 50+ Community team. https://t.co/cbh3EKjHTa
#brightonandhove #letsconnect #communitysupport #50plusandfabulous #loneliness #covidfatigue #isolationlife #isolationcreation #thingstodo #activities https://t.co/LUx1iD7y7A",download your activity pack now courtesy of the hop 50 community team brightonandhove letsconnect communitysupport 50plusandfabulous loneliness covidfatigue isolationlife isolationcreation thingstodo activities,22,+,1
48,2021-03-29 13:51:26,kat_tejas,no,"Panvel, India",222,2018-06-16 06:09:39,1,"[{'text': 'MaharashtraGovernment', 'indices': [16, 38]}, {'text': 'COVIDWAR', 'indices': [56, 65]}, {'text': 'Covidfatigue', 'indices': [110, 123]}]","#MaharashtraGovernment was handling the #COVIDWAR very well. But not any more, perhaps due 2  #Covidfatigue and an indisciplined populace. Covid help desks have shut leaving citizens clueless. Then &amp; Now: My take @AUThackeray @OfficeofUT @rajeshtope11 @sadanandsule @NMMCCommr https://t.co/7XRAPYArUx",maharashtragovernment was handling the covidwar very well but not any more perhaps due 2 covidfatigue and an indisciplined populace covid help desks have shut leaving citizens clueless then and now my take authackeray officeofut rajeshtope11 sadanandsule nmmccommr,37,,0
49,2021-03-29 12:10:13,yeayeaiknow,***Insert Witty Remark Here – thus causing people to think you are an amusing genius***,18°30'58N 73°51'34E,10863,2009-12-14 03:58:10,0,"[{'text': 'CovidBlues', 'indices': [58, 69]}]","Some day. Again. When the world isn't turned upside down.
#CovidBlues https://t.co/fS2kbCh6kr",some day again when the world isn't turned upside down covidblues,11,,0
50,2021-03-29 12:03:07,TashaBella2014,Writer; Former criminal defense attorney and educator; Liberal; Nature lover,USA,10171,2009-02-20 23:21:21,0,"[{'text': 'PandemicFatigue', 'indices': [34, 50]}]","When I hear people complain about #PandemicFatigue  and how they're tired of Covid restrictions and want to get back to restaurants and to see their grandchildren, I think of my enslaved ancestors. I think of how tired they must have been. Pisses me off.",when i hear people complain about pandemicfatigue and how they're tired of covid restrictions and want to get back to restaurants and to see their grandchildren i think of my enslaved ancestors i think of how tired they must have been pisses me off,44,,0
51,2021-03-29 11:45:06,BMLeadership,Leadership Mentor | Performance Coach | Keynote Speaker | Best Selling Author. https://t.co/bupO7c5QUt #LeadOn,"Hertfordshire, UK",10748,2011-06-15 10:43:23,0,"[{'text': 'covidfatigue', 'indices': [157, 170]}, {'text': 'lockdownlethargy', 'indices': [174, 191]}, {'text': 'pandemicfatigue', 'indices': [194, 210]}, {'text': 'Leadership', 'indices': [215, 226]}, {'text': 'remoteteams', 'indices': [227, 239]}]","Never before have I received so many requests for support around a single topic than the last 4 weeks. So, here you go, this is for all those suffering from #covidfatigue  , #lockdownlethargy , #pandemicfatigue ... #Leadership #remoteteams
https://t.co/Dl41TMhZdN https://t.co/ZWsN0rvM6C",never before have i received so many requests for support around a single topic than the last 4 weeks so here you go this is for all those suffering from covidfatigue lockdownlethargy pandemicfatigue leadership remoteteams,35,,0
52,2021-03-29 04:30:36,r0n1dea888,,"San Francisco, Ca. ",1377,2012-07-01 04:18:19,0,"[{'text': 'pandemicfatigue', 'indices': [102, 118]}]","Staying positive in the unusual times...
Pandemic fatigue is real...
The pressure is unbelievable...

#pandemicfatigue https://t.co/Z2xIazOtiA",staying positive in the unusual times pandemic fatigue is real the pressure is unbelievable pandemicfatigue,15,,0
53,2021-03-29 04:23:31,dannyasu2021,Human Communications major || ASU,"Buffalo, NY",70,2021-01-16 01:31:52,0,"[{'text': 'covidburnout', 'indices': [42, 55]}]",i thought i was gonna graduate and thrive #covidburnout https://t.co/w021mmytuz,i thought i was gonna graduate and thrive covidburnout,9,,0
54,2021-03-29 03:36:57,jrevan20,"Hey ya'll! I'm Jai a Junior at The Walter Cronkite School, a Chicago girl who loves being social and meeting new people!",,30,2021-03-15 03:44:41,0,"[{'text': 'Pandemicblues', 'indices': [93, 107]}]",Oh so y'all telling me we've been in a pandemic for only a year and not a whole 10 decades?🤯 #Pandemicblues https://t.co/3p4gy4CQN7,oh so y'all telling me we've been in a pandemic for only a year and not a whole 10 decades pandemicblues,21,🤯,1
55,2021-03-29 03:33:43,jrevan20,"Hey ya'll! I'm Jai a Junior at The Walter Cronkite School, a Chicago girl who loves being social and meeting new people!",,30,2021-03-15 03:44:41,0,"[{'text': 'Pandemicblues', 'indices': [107, 121]}]","Tame Impala throwing a mask-free concert in Australia because COVID is a thing of a past there...How nice🙃
#Pandemicblues https://t.co/QieLDWAMLw",tame impala throwing a mask free concert in australia because covid is a thing of a past there how nice pandemicblues,21,🙃,1
56,2021-03-29 03:27:09,jrevan20,"Hey ya'll! I'm Jai a Junior at The Walter Cronkite School, a Chicago girl who loves being social and meeting new people!",,30,2021-03-15 03:44:41,0,"[{'text': 'Pandemicblues', 'indices': [99, 113]}]",I heard another country just lifted all COVID restrictions safely and appropriately...Must be nice #Pandemicblues https://t.co/Bq8EYMOGnm,i heard another country just lifted all covid restrictions safely and appropriately must be nice pandemicblues,16,,0
57,2021-03-29 03:09:26,jrevan20,"Hey ya'll! I'm Jai a Junior at The Walter Cronkite School, a Chicago girl who loves being social and meeting new people!",,30,2021-03-15 03:44:41,0,"[{'text': 'pandemicblues', 'indices': [241, 255]}, {'text': 'MCO335', 'indices': [256, 263]}]","This meme personifies my sudden realization of time spent in a pandemic recently, this past year has been tough for everyone and when I see other countries flourishing outside of the pandemic it can be confusing and sad. This is apart of my #pandemicblues #MCO335 https://t.co/1d30LNshgC",this meme personifies my sudden realization of time spent in a pandemic recently this past year has been tough for everyone and when i see other countries flourishing outside of the pandemic it can be confusing and sad this is apart of my pandemicblues mco335,45,,0
58,2021-03-29 00:43:30,tvmoviedan,"Advertising Account Executive, lover of films, tv, funny people ... and lover of 3 Brewers Kanata! And other things too xo","Ottawa, Ontario",179685,2009-09-24 01:45:28,1,"[{'text': 'covidfatigue', 'indices': [100, 113]}]","Hoping April is better than March. What a dreary, dragging month for the most part. #covidfatigue",hoping april is better than march what a dreary dragging month for the most part covidfatigue,16,,0
59,2021-03-29 00:20:43,ulanda_waiters,Fighting against stark county children,Canton ohio,2048,2017-12-30 03:19:45,1,[],"Today I stood and sang a hymn in church. A brave lady who was tired of being told not to praise the Lord stood and I joined her. All Glory Laud and Honor. Out loud, in tune, faithfully. Don’t let Covid steal your praise #Easter #Covidfatigue",today i stood and sang a hymn in church a brave lady who was tired of being told not to praise the lord stood and i joined her all glory laud and honor out loud in tune faithfully dont let covid steal your praise easter covidfatigue,46,,0
60,2021-03-28 23:33:15,buddy_dek,#Dad #Dem #PopPop #ProudUSNVet #Progressive #Medicare4All #Vaxxed2X #FixClimate #FollowBack #PayFairShareTaxes #BidenHarris #CancerSurvivor #MaskUp #NoDMs #PDA,"New York, N.Y.",229467,2013-10-16 00:25:49,0,"[{'text': 'PandemicFatigue', 'indices': [81, 97]}, {'text': 'LessonsOf1919', 'indices': [98, 112]}, {'text': 'ActionsHaveConsequences', 'indices': [113, 137]}]",People Paid a Big Price for Prematurely Dropping Pandemic Measures a Century Ago #PandemicFatigue #LessonsOf1919 #ActionsHaveConsequences https://t.co/GC4vu5Dpvd via @truthout,people paid a big price for prematurely dropping pandemic measures a century ago pandemicfatigue lessonsof1919 actionshaveconsequences via truthout,18,,0
61,2021-03-28 23:32:09,BeerGeekSmit,Taking it day by day. Husband and father of two. Waiting for my tumor surgery date.,Canada,1414,2015-07-28 18:44:14,0,"[{'text': 'covidfatigue', 'indices': [128, 141]}]","@keithbaldrey Is this our world now? One Covid variant to the next? One vaccine, another vaccine, maybe one more down the road? #covidfatigue",keithbaldrey is this our world now one covid variant to the next one vaccine another vaccine maybe one more down the road covidfatigue,23,,0
62,2021-03-28 23:16:42,EpicureanConslt,Business | Technology | Language | Philosophy | Psychology | Society,,1051,2014-11-01 22:17:13,0,"[{'text': 'PandemicFatigue', 'indices': [240, 256]}]","The senior guys’ view is, shut up or quit..virtual leash...I was not eating, showering or doing anything else other than working from morning until midnight..supply-demand imbalance...I didn’t want to work less. I wanted the responsibility #PandemicFatigue https://t.co/SpfH179avo",the senior guys view is shut up or quit virtual leash i was not eating showering or doing anything else other than working from morning until midnight supply demand imbalance i didnt want to work less i wanted the responsibility pandemicfatigue,41,,0
63,2021-03-28 22:36:33,GetParentology,"Launched in 2019, Parentology is your information destination for parenting in the digital age. We cover news, trends, technologies that impact families.",Los Angeles,7339,2019-02-07 17:42:20,3,"[{'text': 'HEALTH', 'indices': [102, 109]}, {'text': 'MentalHealth', 'indices': [110, 123]}, {'text': 'NEWS', 'indices': [124, 129]}]",Mental Health of the World Study — See Who’s Most At Risk https://t.co/eEnL8LNbkA #HEALTH #MentalHealth #NEWS #COVIDFatigue https://t.co/beZlO9HJTV,mental health of the world study see whos most at risk health mentalhealth news covidfatigue,15,,0
64,2021-03-28 22:36:06,DawnRoseTurner,Perpetually curious,"Comox Valley, BC",441581,2009-04-27 07:08:59,13,"[{'text': 'covidblues', 'indices': [44, 55]}]","making music has power. keeps #covidblues away. recording, arranging, mixing: great fun, love it!",making music has power keeps covidblues away recording arranging mixing great fun love it,14,,0
65,2021-03-28 22:25:14,barefootpagan,"Male #Wiccan (2002). Gothic hippie, with all the psychological complications that creates. Nostalgic, #INFP. Night sky gazer.","Middle, USA",10935,2013-05-20 17:02:04,0,"[{'text': 'pandemicfatigue', 'indices': [7, 23]}]","I know #pandemicfatigue is getting the best of me, as I’m watching Scream for the 200th time in my life. Drew’s burning Jiffy Pop on the stove still bothers me! https://t.co/ZEZpEsa69I",i know pandemicfatigue is getting the best of me as im watching scream for the 200th time in my life drews burning jiffy pop on the stove still bothers me,30,,0
66,2021-03-28 17:10:53,MelissaJoyRD,"Guilt-Free RD® & Host of Sound Bites® #Podcast. #Sustainable #Nutrition Conversations Leader, Agvocate, #Media Expert/Trainer, Accidental Triathlete, Mom.",Chicago,13194,2010-10-28 18:31:32,2,[],"If you’re struggling to process this tough anniversary of a global tragedy, consider pre-ordering my book, with 30 lessons from history designed to help you do just that. 
#COVID19 #pandemiversary #pandemicfatigue #epitwitter #MedTwitter #twitterstorians 

https://t.co/TugofoRHpL",if youre struggling to process this tough anniversary of a global tragedy consider pre ordering my book with 30 lessons from history designed to help you do just that covid19 pandemiversary pandemicfatigue epitwitter medtwitter twitterstorians,35,,0
67,2021-03-28 16:41:07,ShelleyHagues,Local Government Strategic Policy & Planning Manager with a passion for positive change in local communities! All views my own,"Arbroath, Scotland",2706,2011-10-24 15:08:37,0,"[{'text': 'BeKind', 'indices': [42, 49]}, {'text': 'pandemicfatigue', 'indices': [50, 66]}]",Totally agree with this👇🏼 take time out 🤣 #BeKind #pandemicfatigue https://t.co/KFVEGf7Fee,totally agree with this take time out bekind pandemicfatigue,9,"👇🏼,🤣",3
68,2021-03-28 14:16:50,marmi_l,"Passionate about Occupational Therapy, Integrated working (Haringey MACC Team), NHS, Voc Rehab & Fatigue, Nature & E17 community Tweets are my opinion.",,873,2013-01-20 12:13:33,1,"[{'text': 'pandemicfatigue', 'indices': [69, 85]}]",I know I’m not the only one that needs to up the self-care to combat #pandemicfatigue thank you for@the reminder @Frontline19com 💙 https://t.co/bDy6ikWSUD,i know im not the only one that needs to up the self care to combat pandemicfatigue thank you for the reminder frontline19com,23,💙,1
69,2021-03-28 12:33:24,TommyCoyneBN1,"The forlorn honks of a melancholy goose (thanks, Arena Flowers). Thicker than a pair of mahogany trousers. No DMs pls. 😎 Alfredo Garcia aficionado","Brighton, England",136062,2012-07-07 19:02:39,1,"[{'text': 'brightonandhove', 'indices': [114, 130]}]","Download your activity pack now courtesy of The Hop 50+ Community team. https://t.co/cbh3EKjHTa
#brightonandhove #letsconnect #communitysupport #50plusandfabulous #loneliness #covidfatigue #isolationlife #isolationcreation #thingstodo #activities https://t.co/vesRRwt8yw",download your activity pack now courtesy of the hop 50 community team brightonandhove letsconnect communitysupport 50plusandfabulous loneliness covidfatigue isolationlife isolationcreation thingstodo activities,22,+,1
70,2021-03-28 11:44:29,bankerkam,,,90777,2014-03-01 12:06:25,0,"[{'text': 'COVIDFatigue', 'indices': [59, 72]}, {'text': 'LifeInDoors', 'indices': [145, 157]}]","@mayaharris_ The same report from New Jersey. I understand #COVIDFatigue is real, but so are ventilators, funeral homes, and grave side service. #LifeInDoors",mayaharris_ the same report from new jersey i understand covidfatigue is real but so are ventilators funeral homes and grave side service lifeindoors,23,,0
71,2021-03-28 10:18:06,JanDuffyMusings,"Bring me new life experiences, but no brussels sprouts or poutine. Challenging my opinions is OK, mostly.  Latecomer to Twitter.",,10,2021-03-18 13:21:41,0,"[{'text': 'covidfatigue', 'indices': [102, 115]}, {'text': 'nanofiction', 'indices': [116, 128]}, {'text': 'twitterature', 'indices': [129, 142]}]",She doesn't want to go out. Where would she go? She just wants to stay at home. She feels safe there. #covidfatigue #nanofiction #twitterature,she doesn't want to go out where would she go she just wants to stay at home she feels safe there covidfatigue nanofiction twitterature,24,,0
72,2021-03-28 06:01:16,valueaddedteam,30 year old #Chennai based Management Consulting Organisation. Services in #ManagementSystems #StrategicConsulting #InvestmentAdvisory,"Chennai, India",3327,2011-02-10 12:30:15,0,"[{'text': 'HappyHoli', 'indices': [33, 43]}, {'text': 'ColoursOfLife', 'indices': [54, 68]}, {'text': 'CovidBlues', 'indices': [79, 90]}, {'text': 'Spring', 'indices': [102, 109]}, {'text': 'positivity', 'indices': [121, 132]}, {'text': 'happiness', 'indices': [133, 143]}, {'text': 'holi', 'indices': [160, 165]}, {'text': 'springfestival', 'indices': [166, 181]}, {'text': 'vibrantcolours', 'indices': [182, 197]}, {'text': 'joys', 'indices': [198, 203]}]","Value Added Team  wishes you all #HappyHoli. 
Let the #ColoursOfLife drown the #CovidBlues . 
Let the #Spring throw back #positivity #happiness all over again. #holi #springfestival #vibrantcolours #joys https://t.co/qtajl7jnv3",value added team wishes you all happyholi let the coloursoflife drown the covidblues let the spring throw back positivity happiness all over again holi springfestival vibrantcolours joys,27,,0
